puzzle,solution,clues,difficulty,difficulty_range,result,time
000054000907030002080000650340000000000000100009002080000290801006700300200000500,632154978957836412184927653341578296728469135569312784475293861816745329293681547,24,2.0,1,632154978957836412184927653341578296728469135569312784475293861816745329293681547,0.964
009300704000017600000000000600400300028050000000091200080000020400000906950030010,219368754834517692567249831691482375728653149345791268186974523473125986952836417,25,1.8,1,219368754834517692567249831691482375728653149345791268186974523473125986952836417,1.664
020000039300000082080300100004800710600190043000000000003010000700020900000080000,421758639367941582589362174294836715678195243135274896853619427716423958942587361,24,2.0,1,421758639367941582589362174294836715678195243135274896853619427716423958942587361,0.200
092000000000235400004700000703000000008000020500040090000013800000850700006000010,692184573187235469354769281743692158968571324521348697275913846419856732836427915,23,1.2,1,692184573187235469354769281743692158968571324521348697275913846419856732836427915,1.435
000050310400000020000010809860000004020034900030107000007000080000009000000600100,689452317413798526572316849861925734725834961934167258397541682156289473248673195,23,1.2,1,689452317413798526572316849861925734725834961934167258397541682156289473248673195,0.098
002000000600700002030050069005307420000040800700000031000913000904000000050860000,572496318689731542431258769195387426326149875748625931867913254914572683253864197,26,1.5,1,572496318689731542431258769195387426326149875748625931867913254914572683253864197,0.400
000080160308000007009050000740000950800209600000060000050090080000000020060031000,524783169318926547679154238746318952835279614192465873453692781981547326267831495,24,1.5,1,524783169318926547679154238746318952835279614192465873453692781981547326267831495,0.149
200009000600052040080700053050000810001090000090300000062000031008000600500000004,275439168613852947984761253356247819421698375897315426762984531148573692539126784,25,2.0,1,275439168613852947984761253356247819421698375897315426762984531148573692539126784,0.149
000008001300070600000030009080000300000800090490050028500100200104000000269003000,927468531345971682816235479682719345753824196491356728538197264174682953269543817,25,1.8,1,927468531345971682816235479682719345753824196491356728538197264174682953269543817,0.963
005007080080000001700030000000576003000000026400000000004600000096020300003090802,935167284682954731741238659218576493357849126469312578524683917896721345173495862,24,1.1,1,935167284682954731741238659218576493357849126469312578524683917896721345173495862,0.548
000070003100006800078300104009010007400580002000000000050400060700000050004050000,245871693193246875678395124529614387436587912817932546351429768782163459964758231,24,1.9,1,245871693193246875678395124529614387436587912817932546351429768782163459964758231,0.284
000400080370000610200070400000925800030000700006030900120740000040050002000002000,591463287374298615268571439417925863932684751856137924125746398643859172789312546,26,1.6,1,591463287374298615268571439417925863932684751856137924125746398643859172789312546,0.091
000000470006000008090032600200709100800000062003000040050000700008400000000060000,182956473536174298497832651264789135875341962913625847659213784328497516741568329,22,1.7,1,182956473536174298497832651264789135875341962913625847659213784328497516741568329,0.154
000000007000090100000760850008004060506030900007910200030000000800300000001840500,652183497783495126194762853928574361516238974347916285435629718879351642261847539,25,1.5,1,652183497783495126194762853928574361516238974347916285435629718879351642261847539,0.750
000200004001045200080700000400800010609100800000000079020000700000002003700000090,537218964961345287284769531452897316679134825813526479326951748198472653745683192,23,1.9,1,537218964961345287284769531452897316679134825813526479326951748198472653745683192,0.229
400800000002004000800001350009000007004000028300200000070000046100038700000670000,451863279732594681896721354529186437614357928387249165273915846165438792948672513,24,2.0,1,451863279732594681896721354529186437614357928387249165273915846165438792948672513,0.088
056000000090400001100000050308600040009030070000700020564300002000000009000510007,856173294293456781147982653378621945429835176615749328564397812781264539932518467,25,1.1,1,856173294293456781147982653378621945429835176615749328564397812781264539932518467,0.713
060005000000307010100024070000902000000010005000000060002700900008009000507800034,764185392285397416139624578856972143973416825421538769642753981318249657597861234,24,1.9,1,764185392285397416139624578856972143973416825421538769642753981318249657597861234,8.876
050007008000200036000480050000000600900006001170009000040000800008900560300670000,453167928817295436269483157584731692932546781176829345641352879728914563395678214,25,1.7,1,453167928817295436269483157584731692932546781176829345641352879728914563395678214,1.418
030500800105004000008020009000206000070105000000040090000600008000053016010000943,934567821125984367768321459481296735279135684653748192342619578897453216516872943,26,1.9,1,934567821125984367768321459481296735279135684653748192342619578897453216516872943,0.264
008030507006070003001200040000080009000000700040013020200800050800000004090100000,428631597956478213371295648137582469582964731649713825213847956865329174794156382,24,1.6,1,428631597956478213371295648137582469582964731649713825213847956865329174794156382,0.259
200080000000060027000004090300700000907000506050000080000008009004926000010500000,296187435145369827783254691368745912927831546451692783672418359534926178819573264,23,1.3,1,296187435145369827783254691368745912927831546451692783672418359534926178819573264,2.978
500004030030006000062100000640080009000040000000209000000000200705000010800900605,571824936438796152962135748647381529259647381183259467316578294795462813824913675,23,1.8,1,571824936438796152962135748647381529259647381183259467316578294795462813824913675,0.524
040000009210069050050020070000080000030001605070002040005300200000010007060004000,643857129217469358958123476491685732832741695576932841785396214324518967169274583,25,1.9,1,643857129217469358958123476491685732832741695576932841785396214324518967169274583,0.561
000020003007000020900700805008000940000094001000000000076302500803001006000000010,581426793637589124942713865318265947765894231294137658176342589823951476459678312,24,1.6,1,581426793637589124942713865318265947765894231294137658176342589823951476459678312,3.815
000000301100603020000850004570900000003005400000006015007000008020000030300000057,765429381184673529239851674572914863613785492498236715957362148821547936346198257,25,1.5,1,765429381184673529239851674572914863613785492498236715957362148821547936346198257,1.031
673040000500002000000300071400009000006000500001200800000000003008000406200580090,673841925519762348842395671485139762326478519791256834957614283138927456264583197,24,1.7,1,673841925519762348842395671485139762326478519791256834957614283138927456264583197,0.537
030000000600000005074901020090800000205190600000005000009400000000050480000060072,932546817681273945574981326396824751245197638817635294729418563163752489458369172,24,1.7,1,932546817681273945574981326396824751245197638817635294729418563163752489458369172,1.140
